ustomer_id	first_name	last_name	email	address	address2	district	city	country	postal_code	phone	active	create_date
84	SARA	PERRY	SARA.PERRY@sakilacustomer.org	125 Citt del Vaticano Boulevard		Puebla	Atlixco	Mexico	67912	48417642933	1	2004-05-22 00:00:00
578	WILLARD	LUMPKIN	WILLARD.LUMPKIN@sakilacustomer.org	1819 Alessandria Loop		Campeche	Carmen	Mexico	53829	377633994405	1	2004-12-24 00:00:00
587	SERGIO	STANFIELD	SERGIO.STANFIELD@sakilacustomer.org	1402 Zanzibar Boulevard		Guanajuato	Celaya	Mexico	71102	387448063440	1	2004-12-06 00:00:00
247	STELLA	MORENO	STELLA.MORENO@sakilacustomer.org	1473 Changhwa Parkway		Mxico	Coacalco de Berriozbal	Mexico	75933	266798132374	1	2004-02-04 00:00:00
482	MAURICE	CRAWLEY	MAURICE.CRAWLEY@sakilacustomer.org	1785 So Bernardo do Campo Street		Veracruz	Coatzacoalcos	Mexico	71182	684529463244	0	2004-06-10 00:00:00
467	ALVIN	DELOACH	ALVIN.DELOACH@sakilacustomer.org	1447 Chatsworth Place		Chihuahua	Cuauhtmoc	Mexico	41545	769370126331	1	2004-04-20 00:00:00
323	MATTHEW	MAHAN	MATTHEW.MAHAN@sakilacustomer.org	479 San Felipe del Progreso Avenue		Morelos	Cuautla	Mexico	54949	869051782691	1	2004-01-13 00:00:00
575	ISAAC	OGLESBY	ISAAC.OGLESBY@sakilacustomer.org	186 Skikda Lane		Morelos	Cuernavaca	Mexico	89422	14465669789	1	2004-10-27 00:00:00
451	JIM	REA	JIM.REA@sakilacustomer.org	814 Simferopol Loop		Sinaloa	El Fuerte	Mexico	48745	524567129902	1	2004-03-11 00:00:00
364	BENJAMIN	VARNEY	BENJAMIN.VARNEY@sakilacustomer.org	817 Laredo Avenue		Jalisco	Guadalajara	Mexico	77449	151249681135	1	2004-03-12 00:00:00
150	DANIELLE	DANIELS	DANIELLE.DANIELS@sakilacustomer.org	781 Shimonoseki Drive		Michoacn de Ocampo	Hidalgo	Mexico	95444	632316273199	1	2004-06-27 00:00:00
582	ANDY	VANHORN	ANDY.VANHORN@sakilacustomer.org	966 Asuncin Way		Hidalgo	Huejutla de Reyes	Mexico	62703	995527378381	1	2004-05-24 00:00:00
108	TRACY	COLE	TRACY.COLE@sakilacustomer.org	1002 Ahmadnagar Manor		Mxico	Huixquilucan	Mexico	93026	371490777743	1	2004-11-23 00:00:00
581	VIRGIL	WOFFORD	VIRGIL.WOFFORD@sakilacustomer.org	760 Miyakonojo Drive		Guerrero	Jos Azueta	Mexico	64682	294449058179	1	2004-02-28 00:00:00
369	FRED	WHEAT	FRED.WHEAT@sakilacustomer.org	433 Florencia Street		Chihuahua	Jurez	Mexico	91330	561729882725	1	2004-04-05 00:00:00
488	SHANE	MILLARD	SHANE.MILLARD@sakilacustomer.org	184 Mandaluyong Street		Baja California Sur	La Paz	Mexico	94239	488425406814	1	2004-11-10 00:00:00
177	SAMANTHA	DUNCAN	SAMANTHA.DUNCAN@sakilacustomer.org	146 Johannesburg Way		Tamaulipas	Matamoros	Mexico	54132	953689007081	1	2004-06-06 00:00:00
343	DOUGLAS	GRAF	DOUGLAS.GRAF@sakilacustomer.org	785 Vaduz Street		Baja California	Mexicali	Mexico	36170	895616862749	1	2004-06-09 00:00:00
570	IVAN	CROMWELL	IVAN.CROMWELL@sakilacustomer.org	1351 Sousse Lane		Coahuila de Zaragoza	Monclova	Mexico	37815	203804046132	1	2004-02-19 00:00:00
115	WENDY	HARRISON	WENDY.HARRISON@sakilacustomer.org	1107 Nakhon Sawan Avenue		Mxico	Nezahualcyotl	Mexico	75149	867546627903	1	2004-11-13 00:00:00
353	JONATHAN	SCARBOROUGH	JONATHAN.SCARBOROUGH@sakilacustomer.org	1698 Southport Loop		Hidalgo	Pachuca de Soto	Mexico	49009	754358349853	1	2004-01-23 00:00:00
273	PRISCILLA	LOWE	PRISCILLA.LOWE@sakilacustomer.org	144 South Hill Loop		Guanajuato	Salamanca	Mexico	2012	45387294817	1	2004-05-28 00:00:00
319	RONALD	WEINER	RONALD.WEINER@sakilacustomer.org	1145 Vilnius Manor		Mxico	San Felipe del Progreso	Mexico	73170	674805712553	1	2004-11-13 00:00:00
425	FRANCIS	SIKES	FRANCIS.SIKES@sakilacustomer.org	355 Vitria de Santo Anto Way		Oaxaca	San Juan Bautista Tuxtepec	Mexico	81758	548003849552	1	2004-09-07 00:00:00
133	PAULINE	HENRY	PAULINE.HENRY@sakilacustomer.org	261 Saint Louis Way		Coahuila de Zaragoza	Torren	Mexico	83401	321944036800	1	2004-11-12 00:00:00
454	ALEX	GRESHAM	ALEX.GRESHAM@sakilacustomer.org	251 Florencia Drive		Michoacn de Ocampo	Uruapan	Mexico	16119	118011831565	1	2004-06-14 00:00:00
288	BOBBIE	CRAIG	BOBBIE.CRAIG@sakilacustomer.org	86 Higashiosaka Lane		Guanajuato	Valle de Santiago	Mexico	33768	957128697225	1	2004-12-07 00:00:00
465	FLOYD	GANDY	FLOYD.GANDY@sakilacustomer.org	1088 Ibirit Place		Jalisco	Zapopan	Mexico	88502	49084281333	1	2004-02-22 00:00:00
38	MARTHA	GONZALEZ	MARTHA.GONZALEZ@sakilacustomer.org	269 Cam Ranh Parkway		Chisinau	Chisinau	Moldova	34689	489783829737	1	2004-01-25 00:00:00
543	LANCE	PEMBERTON	LANCE.PEMBERTON@sakilacustomer.org	454 Qinhuangdao Drive		Tadla-Azilal	Beni-Mellal	Morocco	25866	786270036240	1	2004-04-07 00:00:00
40	AMANDA	CARTER	AMANDA.CARTER@sakilacustomer.org	671 Graz Street		Oriental	Nador	Morocco	94399	680768868518	1	2004-06-09 00:00:00
22	LAURA	RODRIGUEZ	LAURA.RODRIGUEZ@sakilacustomer.org	28 Charlotte Amalie Street		Rabat-Sal-Zammour-Z	Sal	Morocco	37551	161968374323	1	2004-02-19 00:00:00
257	MARSHA	DOUGLAS	MARSHA.DOUGLAS@sakilacustomer.org	771 Yaound Manor		Sofala	Beira	Mozambique	86768	245477603573	1	2004-03-22 00:00:00
433	DON	BONE	DON.BONE@sakilacustomer.org	596 Huixquilucan Place		Nampula	Naala-Porto	Mozambique	65892	342709348083	1	2004-04-26 00:00:00
97	ANNIE	RUSSELL	ANNIE.RUSSELL@sakilacustomer.org	1599 Plock Drive		Tete	Tete	Mozambique	71986	817248913162	1	2004-12-24 00:00:00
256	MABEL	HOLLAND	MABEL.HOLLAND@sakilacustomer.org	51 Laredo Avenue		Sagaing	Monywa	Myanmar	68146	884536620568	1	2004-03-25 00:00:00
513	DUANE	TUBBS	DUANE.TUBBS@sakilacustomer.org	962 Tama Loop			Yangor	Nauru	65952	282667506728	1	2004-01-05 00:00:00
321	KEVIN	SCHULER	KEVIN.SCHULER@sakilacustomer.org	470 Boksburg Street		Central	Birgunj	Nepal	97960	908029859266	1	2004-02-25 00:00:00
415	GLENN	PULLEN	GLENN.PULLEN@sakilacustomer.org	992 Klerksdorp Loop		Utrecht	Amersfoort	Netherlands	33711	855290087237	1	2004-05-22 00:00:00
137	RHONDA	KENNEDY	RHONDA.KENNEDY@sakilacustomer.org	1749 Daxian Place		Gelderland	Apeldoorn	Netherlands	11044	963369996279	1	2004-01-17 00:00:00
341	PETER	MENARD	PETER.MENARD@sakilacustomer.org	1217 Konotop Avenue		Gelderland	Ede	Netherlands	504	718917251754	1	2004-06-14 00:00:00
474	DUSTIN	GILLETTE	DUSTIN.GILLETTE@sakilacustomer.org	1854 Okara Boulevard		Drenthe	Emmen	Netherlands	42123	131912793873	1	2004-06-18 00:00:00
184	VIVIAN	RUIZ	VIVIAN.RUIZ@sakilacustomer.org	741 Ambattur Manor		Noord-Brabant	s-Hertogenbosch	Netherlands	43310	302590383819	1	2004-01-16 00:00:00
284	SONIA	GREGORY	SONIA.GREGORY@sakilacustomer.org	1279 Udine Parkway		Edo & Delta	Benin City	Nigeria	75860	195003555232	1	2004-01-31 00:00:00
409	RODNEY	MOELLER	RODNEY.MOELLER@sakilacustomer.org	1936 Lapu-Lapu Parkway		Bauchi & Gombe	Deba Habe	Nigeria	7122	653436985797	1	2004-03-04 00:00:00
286	VELMA	LUCAS	VELMA.LUCAS@sakilacustomer.org	1155 Liaocheng Place		Oyo & Osun	Effon-Alaiye	Nigeria	22650	558236142492	1	2004-02-21 00:00:00
80	MARILYN	ROSS	MARILYN.ROSS@sakilacustomer.org	1888 Kabul Drive		Oyo & Osun	Ife	Nigeria	20936	701457319790	1	2004-08-25 00:00:00
198	ELSIE	KELLEY	ELSIE.KELLEY@sakilacustomer.org	955 Bamenda Way		Ondo & Ekiti	Ikerre	Nigeria	1545	768481779568	1	2004-11-23 00:00:00
103	GLADYS	HAMILTON	GLADYS.HAMILTON@sakilacustomer.org	1177 Jelets Way		Kwara & Kogi	Ilorin	Nigeria	3305	484292626944	1	2004-08-11 00:00:00
18	CAROL	GARCIA	CAROL.GARCIA@sakilacustomer.org	320 Brest Avenue		Kaduna	Kaduna	Nigeria	43331	747791594069	1	2004-04-10 00:00:00
277	OLGA	JIMENEZ	OLGA.JIMENEZ@sakilacustomer.org	556 Baybay Manor		Oyo & Osun	Ogbomosho	Nigeria	55802	363982224739	1	2004-01-11 00:00:00
156	BERTHA	FERGUSON	BERTHA.FERGUSON@sakilacustomer.org	1367 Yantai Manor		Ondo & Ekiti	Ondo	Nigeria	21294	889538496300	1	2004-06-25 00:00:00
280	TRACEY	BARRETT	TRACEY.BARRETT@sakilacustomer.org	1006 Santa Brbara dOeste Manor		Ondo & Ekiti	Owo	Nigeria	36229	85059738746	1	2004-11-13 00:00:00
250	JO	FOWLER	JO.FOWLER@sakilacustomer.org	786 Stara Zagora Way		Oyo & Osun	Oyo	Nigeria	98332	716256596301	1	2004-05-04 00:00:00
562	WALLACE	SLONE	WALLACE.SLONE@sakilacustomer.org	1342 Sharja Way		Sokoto & Kebbi & Zam	Sokoto	Nigeria	93655	946114054231	1	2004-02-25 00:00:00
232	CONSTANCE	REID	CONSTANCE.REID@sakilacustomer.org	885 Yingkou Manor		Kaduna	Zaria	Nigeria	31390	588964509072	1	2004-05-31 00:00:00
157	DARLENE	ROSE	DARLENE.ROSE@sakilacustomer.org	1386 Nakhon Sawan Boulevard		Pyongyang-si	Pyongyang	North Korea	53502	368899174225	1	2004-05-18 00:00:00
498	GENE	SANBORN	GENE.SANBORN@sakilacustomer.org	1416 San Juan Bautista Tuxtepec Avenue		Zufar	Salala	Oman	50592	144206758053	1	2004-10-01 00:00:00
416	JEFFERY	PINSON	JEFFERY.PINSON@sakilacustomer.org	966 Arecibo Loop		Sind	Dadu	Pakistan	94018	15273765306	1	2004-03-05 00:00:00
223	MELINDA	FERNANDEZ	MELINDA.FERNANDEZ@sakilacustomer.org	1820 Maring Parkway		Punjab	Mandi Bahauddin	Pakistan	88307	99760893676	1	2004-06-21 00:00:00
20	SHARON	ROBINSON	SHARON.ROBINSON@sakilacustomer.org	1688 Okara Way		Nothwest Border Prov	Mardan	Pakistan	21954	144453869132	1	2004-07-23 00:00:00
399	DANNY	ISOM	DANNY.ISOM@sakilacustomer.org	734 Bchar Place		Punjab	Okara	Pakistan	30586	280578750435	1	2004-02-07 00:00:00
25	DEBORAH	WALKER	DEBORAH.WALKER@sakilacustomer.org	934 San Felipe de Puerto Plata Street		Sind	Shikarpur	Pakistan	99780	196495945706	1	2004-10-14 00:00:00
226	MAUREEN	LITTLE	MAUREEN.LITTLE@sakilacustomer.org	201 Effon-Alaiye Way		Asuncin	Asuncin	Paraguay	64344	684192903087	1	2004-06-07 00:00:00
205	EILEEN	CARR	EILEEN.CARR@sakilacustomer.org	1679 Antofagasta Street		Alto Paran	Ciudad del Este	Paraguay	86599	905903574913	1	2004-06-12 00:00:00
345	CARL	ARTIS	CARL.ARTIS@sakilacustomer.org	1628 Nagareyama Lane		Central	San Lorenzo	Paraguay	60079	20064292617	1	2004-04-12 00:00:00
304	DAVID	ROYAL	DAVID.ROYAL@sakilacustomer.org	827 Yuncheng Drive		Callao	Callao	Peru	79047	504434452842	1	2004-12-30 00:00:00
565	JAIME	NETTLES	JAIME.NETTLES@sakilacustomer.org	1746 Faaa Way		Huanuco	Hunuco	Peru	32515	863080561151	1	2004-06-12 00:00:00
122	THELMA	MURRAY	THELMA.MURRAY@sakilacustomer.org	1175 Tanauan Way		Lima	Lima	Peru	64615	937222955822	1	2004-05-11 00:00:00
597	FREDDIE	DUGGAN	FREDDIE.DUGGAN@sakilacustomer.org	1103 Quilmes Boulevard		Piura	Sullana	Peru	52137	644021380889	1	2004-03-12 00:00:00
71	KATHY	JAMES	KATHY.JAMES@sakilacustomer.org	492 Cam Ranh Street		Eastern Visayas	Baybay	Philippines	50805	565018274456	1	2004-01-08 00:00:00
188	MELANIE	ARMSTRONG	MELANIE.ARMSTRONG@sakilacustomer.org	1166 Changhwa Street		Caraga	Bayugan	Philippines	58852	650752094490	1	2004-08-24 00:00:00
94	NORMA	GONZALES	NORMA.GONZALES@sakilacustomer.org	152 Kitwe Parkway		Caraga	Bislig	Philippines	53182	835433605312	1	2004-04-07 00:00:00
371	BILLY	POULIN	BILLY.POULIN@sakilacustomer.org	1061 Ede Avenue		Southern Tagalog	Cabuyao	Philippines	57810	333390595558	1	2004-05-03 00:00:00
388	CRAIG	MORRELL	CRAIG.MORRELL@sakilacustomer.org	717 Changzhou Lane		Southern Tagalog	Cavite	Philippines	21615	426255288071	1	2004-11-25 00:00:00
27	SHIRLEY	ALLEN	SHIRLEY.ALLEN@sakilacustomer.org	217 Botshabelo Place		Southern Mindanao	Davao	Philippines	49521	665356572025	1	2004-09-17 00:00:00
461	DEREK	BLAKELY	DEREK.BLAKELY@sakilacustomer.org	118 Jaffna Loop		Northern Mindanao	Gingoog	Philippines	10447	325526730021	1	2004-07-15 00:00:00
255	IRMA	PEARSON	IRMA.PEARSON@sakilacustomer.org	127 Iwakuni Boulevard		Central Luzon	Hagonoy	Philippines	20777	987442542471	1	2004-04-24 00:00:00
580	ROSS	GREY	ROSS.GREY@sakilacustomer.org	951 Springs Lane		Central Mindanao	Iligan	Philippines	96115	165164761435	1	2004-10-19 00:00:00
349	JOE	GILLILAND	JOE.GILLILAND@sakilacustomer.org	953 Hodeida Street		Southern Tagalog	Imus	Philippines	18841	53912826864	1	2004-11-02 00:00:00
244	VIOLA	HANSON	VIOLA.HANSON@sakilacustomer.org	582 Papeete Loop		Central Visayas	Lapu-Lapu	Philippines	27722	569868543137	1	2004-06-26 00:00:00
263	HILDA	HOPKINS	HILDA.HOPKINS@sakilacustomer.org	1831 Nam Dinh Loop		National Capital Reg	Mandaluyong	Philippines	51990	322888976727	1	2004-06-21 00:00:00
434	EDDIE	TOMLIN	EDDIE.TOMLIN@sakilacustomer.org	1351 Aparecida de Goinia Parkway		Northern Mindanao	Ozamis	Philippines	41775	959834530529	1	2004-11-19 00:00:00
522	ARNOLD	HAVENS	ARNOLD.HAVENS@sakilacustomer.org	1176 Southend-on-Sea Manor		Southern Tagalog	Santa Rosa	Philippines	81651	236679267178	1	2004-03-15 00:00:00
72	THERESA	WATSON	THERESA.WATSON@sakilacustomer.org	89 Allappuzha (Alleppey) Manor		National Capital Reg	Taguig	Philippines	75444	255800440636	1	2004-05-29 00:00:00
505	RAFAEL	ABNEY	RAFAEL.ABNEY@sakilacustomer.org	48 Maracabo Place		Central Luzon	Talavera	Philippines	1570	82671830126	1	2004-08-19 00:00:00
373	LOUIS	LEONE	LOUIS.LEONE@sakilacustomer.org	1191 Tandil Drive		Southern Tagalog	Tanauan	Philippines	6362	45554316010	1	2004-01-21 00:00:00
236	MARCIA	DEAN	MARCIA.DEAN@sakilacustomer.org	1479 Rustenburg Boulevard		Southern Tagalog	Tanza	Philippines	18727	727785483194	1	2004-02-16 00:00:00
548	ALLAN	CORNISH	ALLAN.CORNISH@sakilacustomer.org	947 Trshavn Place		Central Luzon	Tarlac	Philippines	841	50898428626	1	2004-05-03 00:00:00
261	DEANNA	BYRD	DEANNA.BYRD@sakilacustomer.org	862 Xintai Lane		Cagayan Valley	Tuguegarao	Philippines	30065	265153400632	1	2004-05-03 00:00:00
318	BRIAN	WYMAN	BRIAN.WYMAN@sakilacustomer.org	1769 Iwaki Lane		Kujawsko-Pomorskie	Bydgoszcz	Poland	25787	556100547674	1	2004-04-06 00:00:00
572	SIDNEY	BURLESON	SIDNEY.BURLESON@sakilacustomer.org	1405 Hagonoy Avenue		Slaskie	Czestochowa	Poland	86587	867287719310	1	2004-11-05 00:00:00
128	MARJORIE	TUCKER	MARJORIE.TUCKER@sakilacustomer.org	1050 Garden Grove Avenue		Slaskie	Jastrzebie-Zdrj	Poland	4999	973047364353	1	2004-08-24 00:00:00
270	LEAH	CURTIS	LEAH.CURTIS@sakilacustomer.org	906 Goinia Way		Wielkopolskie	Kalisz	Poland	83565	701767622697	1	2004-03-21 00:00:00
501	RUBEN	GEARY	RUBEN.GEARY@sakilacustomer.org	414 Mandaluyong Street		Lubelskie	Lublin	Poland	16370	52709222667	1	2004-03-24 00:00:00
571	JOHNNIE	CHISHOLM	JOHNNIE.CHISHOLM@sakilacustomer.org	1501 Pangkal Pinang Avenue		Mazowieckie	Plock	Poland	943	770864062795	1	2004-06-13 00:00:00
380	RUSSELL	BRINSON	RUSSELL.BRINSON@sakilacustomer.org	1642 Charlotte Amalie Drive		Slaskie	Tychy	Poland	75442	821476736117	1	2004-06-22 00:00:00
558	JIMMIE	EGGLESTON	JIMMIE.EGGLESTON@sakilacustomer.org	505 Madiun Boulevard		Dolnoslaskie	Wroclaw	Poland	97271	970638808606	0	2004-08-13 00:00:00
360	RALPH	MADRIGAL	RALPH.MADRIGAL@sakilacustomer.org	1009 Zanzibar Lane		Arecibo	Arecibo	Puerto Rico	64875	102396298916	1	2004-07-09 00:00:00
282	JENNY	CASTRO	JENNY.CASTRO@sakilacustomer.org	1405 Chisinau Place		Ponce	Ponce	Puerto Rico	8160	62781725285	1	2004-01-18 00:00:00
230	JOY	GEORGE	JOY.GEORGE@sakilacustomer.org	1256 Bislig Boulevard		Botosani	Botosani	Romania	50598	479007229460	1	2004-12-12 00:00:00
563	KEN	PREWITT	KEN.PREWITT@sakilacustomer.org	1342 Abha Boulevard		Bukarest	Bucuresti	Romania	10714	997453607116	1	2004-05-24 00:00:00
148	ELEANOR	HUNT	ELEANOR.HUNT@sakilacustomer.org	1952 Pune Lane		Saint-Denis	Saint-Denis	Runion	92150	354615066969	1	2004-12-08 00:00:00
397	JIMMY	SCHRADER	JIMMY.SCHRADER@sakilacustomer.org	616 Hagonoy Avenue		Krasnojarsk	Atinsk	Russian Federation	46043	604177838256	1	2004-03-31 00:00:00
55	DORIS	REED	DORIS.REED@sakilacustomer.org	1697 Kowloon and New Kowloon Loop		Moskova	Balaiha	Russian Federation	57807	499352017190	1	2004-01-25 00:00:00
430	RAY	HOULE	RAY.HOULE@sakilacustomer.org	740 Udaipur Lane		Nizni Novgorod	Dzerzinsk	Russian Federation	33505	497288595103	1	2004-01-24 00:00:00
17	DONNA	THOMPSON	DONNA.THOMPSON@sakilacustomer.org	270 Toulon Boulevard		Kalmykia	Elista	Russian Federation	81766	407752414682	1	2004-04-19 00:00:00
106	CONNIE	WALLACE	CONNIE.WALLACE@sakilacustomer.org	1867 San Juan Bautista Tuxtepec Avenue		Ivanovo	Ivanovo	Russian Federation	78311	547003310357	1	2004-02-27 00:00:00
222	DELORES	HANSEN	DELORES.HANSEN@sakilacustomer.org	810 Palghat (Palakkad) Boulevard		Jaroslavl	Jaroslavl	Russian Federation	73431	516331171356	1	2004-06-05 00:00:00
100	ROBIN	HAYES	ROBIN.HAYES@sakilacustomer.org	1913 Kamakura Place		Lipetsk	Jelets	Russian Federation	97287	942570536750	1	2004-04-29 00:00:00
301	ROBERT	BAUGHMAN	ROBERT.BAUGHMAN@sakilacustomer.org	1883 Maikop Lane		Kaliningrad	Kaliningrad	Russian Federation	68469	96110042435	1	2004-05-31 00:00:00
510	BEN	EASTER	BEN.EASTER@sakilacustomer.org	886 Tonghae Place		Volgograd	Kamyin	Russian Federation	19450	711928348157	0	2004-11-03 00:00:00
179	DANA	HART	DANA.HART@sakilacustomer.org	1089 Iwatsuki Avenue		Kirov	Kirovo-Tepetsk	Russian Federation	35109	866092335135	1	2004-04-26 00:00:00
295	DAISY	BATES	DAISY.BATES@sakilacustomer.org	661 Chisinau Lane		Pietari	Kolpino	Russian Federation	8856	816436065431	1	2004-07-24 00:00:00
393	PHILIP	CAUSEY	PHILIP.CAUSEY@sakilacustomer.org	954 Lapu-Lapu Way		Moskova	Korolev	Russian Federation	8816	737229003916	1	2004-03-14 00:00:00
376	RANDY	GAITHER	RANDY.GAITHER@sakilacustomer.org	1618 Olomouc Manor		Kurgan	Kurgan	Russian Federation	26385	96846695220	1	2004-05-02 00:00:00
311	PAUL	TROUT	PAUL.TROUT@sakilacustomer.org	746 Joliet Lane		Kursk	Kursk	Russian Federation	94878	688485191923	1	2004-08-25 00:00:00
44	MARIE	TURNER	MARIE.TURNER@sakilacustomer.org	1998 Halifax Drive		Lipetsk	Lipetsk	Russian Federation	76022	177727722820	1	2004-10-14 00:00:00
160	ERIN	DUNN	ERIN.DUNN@sakilacustomer.org	1623 Baha Blanca Manor		Moskova	Ljubertsy	Russian Federation	81511	149981248346	1	2004-03-18 00:00:00
346	ARTHUR	SIMPKINS	ARTHUR.SIMPKINS@sakilacustomer.org	1157 Nyeri Loop		Adygea	Maikop	Russian Federation	56380	262744791493	1	2004-01-13 00:00:00
46	CATHERINE	CAMPBELL	CATHERINE.CAMPBELL@sakilacustomer.org	46 Pjatigorsk Lane		Moscow (City)	Moscow	Russian Federation	23616	262076994845	1	2004-06-05 00:00:00
447	CLIFFORD	BOWENS	CLIFFORD.BOWENS@sakilacustomer.org	207 Cuernavaca Loop		Tatarstan	Nabereznyje Telny	Russian Federation	52671	782900030287	1	2004-09-01 00:00:00
48	ANN	EVANS	ANN.EVANS@sakilacustomer.org	909 Garland Manor		Tatarstan	Niznekamsk	Russian Federation	69367	705800322606	1	2004-01-11 00:00:00
191	JEANETTE	GREENE	JEANETTE.GREENE@sakilacustomer.org	1077 San Felipe de Puerto Plata Place		Rostov-na-Donu	Novoterkassk	Russian Federation	65387	812824036424	1	2004-01-16 00:00:00
487	HECTOR	POINDEXTER	HECTOR.POINDEXTER@sakilacustomer.org	185 Mannheim Lane		Stavropol	Pjatigorsk	Russian Federation	23661	589377568313	1	2004-08-09 00:00:00
567	ALFREDO	MCADAMS	ALFREDO.MCADAMS@sakilacustomer.org	1407 Surakarta Manor		Moskova	Serpuhov	Russian Federation	33224	324346485054	1	2004-12-01 00:00:00
127	ELAINE	STEVENS	ELAINE.STEVENS@sakilacustomer.org	801 Hagonoy Drive		Smolensk	Smolensk	Russian Federation	8439	237426099212	1	2004-02-19 00:00:00
428	HERBERT	KRUGER	HERBERT.KRUGER@sakilacustomer.org	1823 Hoshiarpur Lane		Komi	Syktyvkar	Russian Federation	33191	307133768620	1	2004-10-09 00:00:00
350	JUAN	FRALEY	JUAN.FRALEY@sakilacustomer.org	469 Nakhon Sawan Street		Tuvassia	Teboksary	Russian Federation	58866	689199636560	1	2004-06-27 00:00:00
462	WARREN	SHERROD	WARREN.SHERROD@sakilacustomer.org	1621 Tongliao Avenue		Irkutsk	Usolje-Sibirskoje	Russian Federation	22173	209342540247	1	2004-02-26 00:00:00
351	JACK	FOUST	JACK.FOUST@sakilacustomer.org	1378 Beira Loop		Krasnojarsk	Zeleznogorsk	Russian Federation	40792	840957664136	1	2004-12-04 00:00:00
326	JOSE	ANDREW	JOSE.ANDREW@sakilacustomer.org	1016 Iwakuni Street		St George	Kingstown	Saint Vincent and the Grenadines	49833	961370847344	1	2004-09-28 00:00:00
101	PEGGY	MYERS	PEGGY.MYERS@sakilacustomer.org	733 Mandaluyong Place		Asir	Abha	Saudi Arabia	77459	196568435814	1	2004-04-18 00:00:00
70	CHRISTINA	RAMIREZ	CHRISTINA.RAMIREZ@sakilacustomer.org	1124 Buenaventura Drive		Mekka	al-Hawiya	Saudi Arabia	6856	407733804223	1	2004-11-22 00:00:00
417	TRAVIS	ESTEP	TRAVIS.ESTEP@sakilacustomer.org	289 Santo Andr Manor		al-Sharqiya	al-Qatif	Saudi Arabia	72410	214976066017	1	2004-09-15 00:00:00
49	JOYCE	EDWARDS	JOYCE.EDWARDS@sakilacustomer.org	725 Isesaki Place		Mekka	Jedda	Saudi Arabia	74428	876295323994	1	2004-12-13 00:00:00
312	MARK	RINEHART	MARK.RINEHART@sakilacustomer.org	780 Kimberley Way		Tabuk	Tabuk	Saudi Arabia	17032	824396883951	1	2004-08-04 00:00:00
456	RONNIE	RICKETTS	RONNIE.RICKETTS@sakilacustomer.org	1889 Valparai Way		Ziguinchor	Ziguinchor	Senegal	75559	670370974122	1	2004-11-30 00:00:00
357	KEITH	RICO	KEITH.RICO@sakilacustomer.org	482 Kowloon and New Kowloon Manor		Bratislava	Bratislava	Slovakia	97056	738968474939	1	2004-03-19 00:00:00
125	ETHEL	WEBB	ETHEL.WEBB@sakilacustomer.org	569 Baicheng Lane		Gauteng	Boksburg	South Africa	60304	490211944645	1	2004-12-19 00:00:00
132	ESTHER	CRAWFORD	ESTHER.CRAWFORD@sakilacustomer.org	898 Belm Manor		Free State	Botshabelo	South Africa	49757	707169393853	1	2004-10-18 00:00:00
555	DWIGHT	LOMBARDI	DWIGHT.LOMBARDI@sakilacustomer.org	1497 Fengshan Drive		KwaZulu-Natal	Chatsworth	South Africa	63022	368738360376	1	2004-11-06 00:00:00
471	DEAN	SAUER	DEAN.SAUER@sakilacustomer.org	270 Tambaram Parkway		Gauteng	Johannesburg	South Africa	9668	248446668735	1	2004-08-01 00:00:00
19	RUTH	MARTINEZ	RUTH.MARTINEZ@sakilacustomer.org	1417 Lancaster Avenue		Northern Cape	Kimberley	South Africa	72192	272572357893	1	2004-06-23 00:00:00
109	EDNA	WEST	EDNA.WEST@sakilacustomer.org	682 Junan Way		North West	Klerksdorp	South Africa	30418	622255216127	1	2004-11-11 00:00:00
432	EDWIN	BURK	EDWIN.BURK@sakilacustomer.org	1766 Almirante Brown Street		KwaZulu-Natal	Newcastle	South Africa	63104	617567598243	1	2004-03-26 00:00:00
338	DENNIS	GILMAN	DENNIS.GILMAN@sakilacustomer.org	1443 Mardan Street		Western Cape	Paarl	South Africa	31483	231383037471	1	2004-08-18 00:00:00
407	DALE	RATCLIFF	DALE.RATCLIFF@sakilacustomer.org	1639 Saarbrcken Drive		North West	Rustenburg	South Africa	9827	328494873422	1	2004-07-02 00:00:00
145	LUCILLE	HOLMES	LUCILLE.HOLMES@sakilacustomer.org	999 Sanaa Loop		Gauteng	Soshanguve	South Africa	3439	918032330119	1	2004-04-27 00:00:00
83	LOUISE	JENKINS	LOUISE.JENKINS@sakilacustomer.org	929 Tallahassee Loop		Gauteng	Springs	South Africa	74671	800716535041	1	2004-08-30 00:00:00
88	BONNIE	HUGHES	BONNIE.HUGHES@sakilacustomer.org	1942 Ciparay Parkway		Cheju	Cheju	South Korea	82624	978987363654	1	2004-09-21 00:00:00
99	EMILY	DIAZ	EMILY.DIAZ@sakilacustomer.org	588 Vila Velha Manor		Kyongsangbuk	Kimchon	South Korea	51540	333339908719	1	2004-02-11 00:00:00
237	TANYA	GILBERT	TANYA.GILBERT@sakilacustomer.org	647 A Corua (La Corua) Street		Chollanam	Naju	South Korea	36971	792557457753	1	2004-08-07 00:00:00
536	FERNANDO	CHURCHILL	FERNANDO.CHURCHILL@sakilacustomer.org	193 Bhusawal Place		Kang-won	Tonghae	South Korea	9750	745267607502	1	2004-03-11 00:00:00
